PK,NOMBRE,COMEDOR,HORARIO AMPLIADO,PLANES DE MEJORA,INTEGRACION,TRANSPORTE,BUS,METRO,RENFE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,CLASE-VIAL,NOMBRE-VIA,TIPO-NUM,NUM,LOCALIDAD,sameAs_LOCALIDAD,PROVINCIA,sameAs_PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,sameAs_BARRIO,COD-DISTRITO,DISTRITO,sameAs_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5295,Colegio Público Rosa Luxemburgo,1,1,1,No mencionado,-BUS: 160,BUS: 160,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f7813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-BARDEGUERAL-V-16,CALLE,BARDEGUERAL,V,16,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28023,7,Aravaca,https://www.wikidata.org/wiki/Q3314682,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,434574,4477995,40.450031818221355,-3.7715711526219784,913 570 212,913 570 661,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5298,Colegio Público Rufino Blanco,1,1,1,No mencionado,-METRO: Canal -BUS: 3  12  37  149,BUS: 3  12  37  149,METRO: Canal,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=849813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-GENERAL_ALVAREZ_DE_CASTRO-V-46,CALLE,GENERAL ALVAREZ DE CASTRO,V,46,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28010,3,Trafalgar,https://www.wikidata.org/wiki/Q10384027,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,440424,4476634,40.43821121285092,-3.7024604612596157,914 484 083,915 944 701,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5300,Colegio Público Sagunto,1,1,1,No mencionado,-BUS: 59  79 -RENFE: San Cristóbal de los Angeles,BUS: 59  79,,RENFE: San Cristóbal de los Angeles,ENSEÑANZA: Educación Infantil (Segundo ciclo) - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9a813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-PATERNA-V-14,CALLE,PATERNA,V,14,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,2,San Cristóbal,https://www.wikidata.org/wiki/Q390457,17,Villaverde,https://www.wikidata.org/wiki/Q919536,441938,4466057,40.34116249559141,-3.6849106315684015,917 976 726,917 976 726,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5301,Colegio Público San Benito,1,1,1,No mencionado,-BUS: 21  70,BUS: 21  70,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fb813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-JUAN_PEREZ_ZUÑIGA-NUM-36,CALLE,JUAN PEREZ ZUÑIGA,NUM,36,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28027,4,Concepción,https://www.wikidata.org/wiki/Q11915156,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,445139,4477270,40.4442650725657,-3.6469252698024386,913 670 800 - 913 680 735,913 570 800,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5302,Colegio Público San Carlos,No mencionado,No mencionado,1,No mencionado,-BUS: 22 79  130 -RENFE: Villaverde Alto,BUS: 22 79  130,,RENFE: Villaverde Alto,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74d813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-VILLASTAR-V-8,CALLE,VILLASTAR,V,8,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,,Villaverde,https://www.wikidata.org/wiki/Q919536,439602,4466184,40.34402221395892,-3.7111491204293108,917 966 105,917 979 728,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5303,Colegio Público San Cristóbal,1,1,1,No mencionado,-METRO: Canal  -BUS: 3  12  37  149,BUS: 3  12  37  149,METRO: Canal,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-BRAVO_MURILLO-V-41,CALLE,BRAVO MURILLO,V,41,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28015,2,Arapiles,https://www.wikidata.org/wiki/Q10856744,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,440254,4476549,40.43743329914089,-3.7044567612586508,914 481 381,914 480 206,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5304,Colegio Público San Eugenio y San Isidro,1,1,1,No mencionado,-METRO: Embajadores  Acacias -BUS: 34  36  116  118  119  Circular 127  148 -RENFE: Pirámides  Embajadores,BUS: 34  36  116  118  119  Circular 127  148,METRO: Embajadores  Acacias,RENFE: Pirámides  Embajadores,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ff813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-PEÑUELAS-NUM-31,CALLE,PEÑUELAS,NUM,31,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,2,Las Acacias,https://www.wikidata.org/wiki/Q3319190,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,440331,4472630,40.402134715838024,-3.7031694724884066,914 737 711,914 737 785,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5305,Colegio Público San Ignacio de Loyola,1,1,1,No mencionado,-METRO: Opañel  Plaza Elíptica -BUS: 47  55  247,BUS: 47  55  247,METRO: Opañel  Plaza Elíptica,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=641913db5b71c010VgnVCM1000000b205a0aRCRD,AVENIDA-ABRANTES-V-1,AVENIDA,ABRANTES,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28025,7,Abrantes,https://www.wikidata.org/wiki/Q3773949,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,438851,4470931,40.38484910708361,-3.7217220947079097,915 651 989,914 698 461,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6028,Colegio Público San Ildefonso,1,1,1,No mencionado,-BUS: 31  50  65  3  148 -METRO: Latina,BUS: 31  50  65  3  148,METRO: Latina,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e605ae10c471c010VgnVCM1000000b205a0aRCRD,CALLE-ALFONSO_VI-V-1,CALLE,ALFONSO VI,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,1,Palacio,https://www.wikidata.org/wiki/Q2136510,1,Centro,https://www.wikidata.org/wiki/Q1763376,439577,4473851,40.41307968243987,-3.712170272137244,913 643 923,913 641 170,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5306,Colegio Público San Isidoro,1,1,1,No mencionado,-METRO: Atocha  Menéndez Pelayo -BUS: 10  14  26  32 -RENFE: Atocha,BUS: 10  14  26  32,METRO: Atocha  Menéndez Pelayo,RENFE: Atocha,ENSEÑANZA: Educación Infantil (Segundo ciclo) - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b92913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-FUENTERRABIA-NUM-15,CALLE,FUENTERRABIA,NUM,15,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28014,1,Pacífico,https://www.wikidata.org/wiki/Q3773753,3,Retiro,https://www.wikidata.org/wiki/Q2002296,442188,4473100,40.40650867169137,-3.6813417078981567,915 514 845,915 015 983,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5308,Colegio Público San Juan Bautista,1,1,1,No mencionado,-BUS: 53,BUS: 53,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f3913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-SORZANO-NUM-1,CALLE,SORZANO,NUM,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28043,6,San Juan Bautista,https://www.wikidata.org/wiki/Q165609,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444118,4478043,40.451160716316814,-3.6590202395182456,914 131 225,915 194 638,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5309,Colegio Público San Juan Bosco,1,1,1,No mencionado,-BUS: 110  113  210,BUS: 110  113  210,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=545913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-SANTA_IRENE-NUM-2,CALLE,SANTA IRENE,NUM,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28017,1,Ventas,https://www.wikidata.org/wiki/Q71762,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444640,4474545,40.41968378283889,-3.652559914198146,914 053 610,914 043 233,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5310,Colegio Público San Juan de la Cruz,1,1,1,No mencionado,-METRO: Colombia -BUS: 11  14  16 29 40  51 150,BUS: 11  14  16 29 40  51 150,METRO: Colombia,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a96913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-HONDURAS-V-10,CALLE,HONDURAS,V,10,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28016,5,Nueva España,https://www.wikidata.org/wiki/Q10338128,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,442495,4479193,40.459537375982286,-3.67954186336266,913 453 044,913 509 861,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5311,Colegio Público San Miguel,1,1,1,No mencionado,-BUS: 9  107  72,BUS: 9  107  72,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe7913db5b71c010VgnVCM1000000b205a0aRCRD,AVENIDA-VIRGEN_DEL_CARMEN-NUM-32,AVENIDA,VIRGEN DEL CARMEN,NUM,32,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28033,4,Pinar del Rey,https://www.wikidata.org/wiki/Q10349788,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,444713,4480618,40.47440638983908,-3.6522282145254072,917 639 281,917 639 281,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5312,Colegio Público San Pablo,1,1,1,No mencionado,-METRO: Buenos Aires -BUS: 54  58  103  143,BUS: 54  58  103  143,METRO: Buenos Aires,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=449913db5b71c010VgnVCM1000000b205a0aRCRD,PLAZA-PEÑA_MORRAZ-V-1,PLAZA,PEÑA MORRAZ,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28038,5,Portazgo,https://www.wikidata.org/wiki/Q18005921,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,444683,4471183,40.389399772744945,-3.6517608828166077,913 031 550,913 031 550,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5313,Colegio Público San Roque,1,1,1,No mencionado,-BUS: 22  79 86 130  131  -RENFE: Puente Alcocer,BUS: 22  79 86 130  131,,RENFE: Puente Alcocer,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99a913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-OXIGENO-V-43,CALLE,OXIGENO,V,43,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,,Villaverde,https://www.wikidata.org/wiki/Q919536,440281,4466495,40.34686367965085,-3.703195663444635,917 962 774,917 100 003,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5314,Colegio Público Santa María,1,1,1,No mencionado,-METRO: Embajadores Acacias -BUS:  34  36  41  60  116  118  119  148 -RENFE: Embajadores,BUS: 34  36  41  60  116  118  119  148,METRO: Embajadores Acacias,RENFE: Embajadores,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eeb913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-CASINO-V-7,CALLE,CASINO,V,7,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,2,Embajadores,https://www.wikidata.org/wiki/Q2449844,1,Centro,https://www.wikidata.org/wiki/Q1763376,440017,4473076,40.406129867007586,-3.7069233554021004,915 275 281,914 673 704,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5315,Colegio Público Santo Domingo,1,1,1,No mencionado,-METRO: Alto del Arenal -BUS: 54  58  103  143,BUS: 54  58  103  143,METRO: Alto del Arenal,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34d913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-SAN_FELIU_DE_GUIXOLS-NUM-7,CALLE,SAN FELIU DE GUIXOLS,NUM,7,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28038,5,Portazgo,https://www.wikidata.org/wiki/Q18005921,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,445184,4471469,40.39201829942787,-3.6458947958734735,917 785 293,913 037 833,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5316,Colegio Público Tirso de Molina,1,1,1,No mencionado,-METRO: Arganzuela-Planetario  -BUS: 62 148 156,BUS: 62 148 156,METRO: Arganzuela-Planetario,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89e913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-BRONCE-V-1,CALLE,BRONCE,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28045,4,Legazpi,https://www.wikidata.org/wiki/Q3773990,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,441597,4471521,40.392243024735016,-3.6881496913853913,915 278 932,914 683 695,cp.tirsodemolina.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5317,Colegio Público Tomás Bretón,1,1,No mencionado,Motóricos,-METRO: Pirámides -BUS: 17  36  50,BUS: 17  36  50,METRO: Pirámides,,ENSEÑANZA: Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=def913db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-ALEJANDRO_DUMAS-V-4,CALLE,ALEJANDRO DUMAS,V,4,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,1,Imperial,https://www.wikidata.org/wiki/Q3773740,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,439254,4472520,40.40106583461258,-3.7158617370259046,913 642 214,913 667 387,cp.tomasbreton.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
42016,Colegio Público Valdebernardo,1,1,1,No mencionado,-METRO: Valdebernardo -BUS: 8  30 71 100 130,BUS: 8  30 71 100 130,METRO: Valdebernardo,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ad7598d1351c010VgnVCM1000000b205a0aRCRD,CALLE-TREN_DE_ARGANDA-V-9,CALLE,TREN DE ARGANDA,V,9,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28032,1,Casco Histórico de Vicálvaro,https://www.wikidata.org/wiki/Q16544374,19,Vicálvaro,https://www.wikidata.org/wiki/Q589403,447573,4472716,40.40340595669721,-3.6178383019210627,913 713 523,913 051 773,cp.valdebernardo.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5318,Colegio Público Vasco Núñez de Balboa,1,1,1,No mencionado,-BUS: 66  137 -RENFE: Fuencarral,BUS: 66  137,,RENFE: Fuencarral,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=241a13db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-NUESTRA_SEÑORA_DE_VALVERDE-NUM-149,CALLE,NUESTRA SEÑORA DE VALVERDE,NUM,149,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28034,6,Valverde,https://www.wikidata.org/wiki/Q31132,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,441837,4483415,40.49939736356688,-3.686422886278671,917 343 267 - 917 350 225,917 355 336,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5320,Colegio Público Vicálvaro,1,1,1,No mencionado,-METRO: San Cipriano -BUS: 4  100  106,BUS: 4  100  106,METRO: San Cipriano,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce3a13db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-FORGES-V-15,CALLE,FORGES,V,15,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28032,,Casco Histórico de Vicálvaro,https://www.wikidata.org/wiki/Q16544374,,Vicálvaro,https://www.wikidata.org/wiki/Q589403,449105,4473094,40.4050257573927,-3.601094918515076,917 769 938 - 917 760 333,913 718 488,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5325,Colegio Público Virgen del Cerro,1,1,1,Motóricos,-BUS: 63  143  E,BUS: 63  143  E,,,ENSEÑANZA: Educación infantil - Primaria - Enseñanza bilingüe Integración preferente: Motóricos,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=145a13db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-MOHERNANDO-NUM-1,CALLE,MOHERNANDO,NUM,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28038,5,Portazgo,https://www.wikidata.org/wiki/Q18005921,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,444915,4471909,40.39595533182647,-3.6491021370173584,917 785 083,917 784 994,cp.cerro.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5326,Colegio Público Virgen del Cortijo,1,1,No mencionado,Trastornos generales del desarrollo,-BUS: 150  174,BUS: 150  174,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=696a13db5b71c010VgnVCM1000000b205a0aRCRD,AVENIDA-MANOTERAS-V-63,AVENIDA,MANOTERAS,V,63,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28050,6,Valdefuentes,https://www.wikidata.org/wiki/Q10388714,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,444064,4482049,40.487253962803756,-3.6600221185724506,917 661 215,913 844 438,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5319,Colegio Público Vázquez de Mella,1,1,1,No mencionado,-METRO: La Latina Puerta de Toledo -BUS: 3  25  39  148 Circular,BUS: 3  25  39  148 Circular,METRO: La Latina Puerta de Toledo,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=792a13db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-BAILEN-NUM-18,CALLE,BAILEN,NUM,18,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28005,1,Palacio,https://www.wikidata.org/wiki/Q2136510,1,Centro,https://www.wikidata.org/wiki/Q1763376,439422,4473742,40.41209542948543,-3.7139985334961243,913 654 878,913 665 312,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
4690940,Colegio Público Winston Churchill,1,1,No mencionado,No mencionado,-BUS: 4 100 -METRO: Puerta de Arganda,BUS: 4 100,METRO: Puerta de Arganda,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3875f9fa7166110VgnVCM1000000b205a0aRCRD,AVENIDA-GRAN_VIA_DEL_ESTE-V-5,AVENIDA,GRAN VIA DEL ESTE,V,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28032,1,Casco Histórico de Vicálvaro,https://www.wikidata.org/wiki/Q16544374,19,Vicálvaro,https://www.wikidata.org/wiki/Q589403,449484,4472655,40.4029655566785,-3.595313927334039,913 716 066 - 676 695 332,917 604 921,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5096,Colegio Público de Practicas Asunción Rincón,1,1,1,No mencionado,-METRO: Islas Filipinas -BUS: 2  12  202,BUS: 2  12  202,METRO: Islas Filipinas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28d9a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-FILIPINAS-V-5,AVENIDA,FILIPINAS,V,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28003,6,Vallehermoso,https://www.wikidata.org/wiki/Q6122685,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,439704,4476829,40.43991596115193,-3.7109677259909084,915 542 118,915 345 120,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
4690849,Colegio Público Álvaro de Bazan,1,1,No mencionado,Trastornos generales del desarrollo,-BUS: 4 106 140 153,BUS: 4 106 140 153,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb583058a6166110VgnVCM1000000b205a0aRCRD,CALLE-ZURICH-V-10,CALLE,ZURICH,V,10,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28022,5,Rosas,https://www.wikidata.org/wiki/Q18880469,20,San Blas,https://www.wikidata.org/wiki/Q2001937,448486,4474724,40.42154331046489,-3.607241921623869,917 757 114,917 757 114,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
