num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S025335;07/09/2022;19:25:00;CENTR. MATADERO MADRID, 0;0;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440827,612;4471403,339;N;NULL
2022S025335;07/09/2022;19:25:00;CENTR. MATADERO MADRID, 0;0;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440827,612;4471403,339;N;NULL
2022S025340;07/09/2022;20:30:00;PASEO. CHOPERA, 4;4;2;ARGANZUELA;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440470,572;4471907,806;N;NULL
2022S025494;07/09/2022;21:05:00;CALL. GAZANIA, 2;2;9;MONCLOA-ARAVACA;Atropello a animal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;435242,174;4476911,903;N;NULL
2022S025497;07/09/2022;20:00:00;CALL. CAMINO DE LOS VINATEROS, 1;1;14;MORATALAZ;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443737,877;4473585,096;N;NULL
2022S025618;08/09/2022;19:20:00;AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 15;15;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446170,499;4483203,591;N;NULL
2022S025745;09/09/2022;14:50:00;CTRA. RODAJOS, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;434399,454;4473774,564;N;NULL
2022S025836;10/09/2022;9:55:00;CMNO. PERALES / CALL. SAN MAXIMO;48B;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;441325,492;4470176,638;N;NULL
2022S025843;10/09/2022;9:55:00;AVDA. LAS FUERZAS ARMADAS, 152;152;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;446580,142;4481795,637;N;NULL
2022S025846;10/09/2022;12:00:00;CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO;2;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;434484,997;4473793,497;N;NULL
2022S025846;10/09/2022;12:00:00;CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO;2;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434484,997;4473793,497;N;NULL
2022S025849;10/09/2022;15:25:00;CALL. ATOCHA / RONDA. ATOCHA;127;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441255,523;4473362,641;N;NULL
2022S025868;10/09/2022;18:00:00;CMNO. VALDECERBERO, 4;4;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;438850,228;4484408,624;N;NULL
2022S025902;11/09/2022;10:40:00;AVDA. ENTREVIAS / AVDA. BUENOS AIRES;140;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;444571,517;4469793,657;N;NULL
2022S025907;11/09/2022;12:00:00;AV. MONASTERIO DE SILOS- BAJO PASO ELEV.VIA FERREA;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439142,175;4483264,303;N;NULL
2022S025907;11/09/2022;12:00:00;AV. MONASTERIO DE SILOS- BAJO PASO ELEV.VIA FERREA;100;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439142,175;4483264,303;N;NULL
2022S025987;12/09/2022;9:19:00;FUENCARRAL EL PARDO;9;8;FUENCARRAL-EL PARDO;Otro;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;443670,138;4483990,071;N;NULL
2022S026025;12/09/2022;16:45:00;CALL. CARAMUEL / CALL. POZOBLANCO;35;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;438288,404;4473536,613;N;NULL
2022S026187;13/09/2022;19:50:00;CALL. BRAVO MURILLO, 107;107;6;TETUÁN;Atropello a persona;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440228,506;4477727,536;N;NULL
2022S026187;13/09/2022;19:50:00;CALL. BRAVO MURILLO, 107;107;6;TETUÁN;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;440228,506;4477727,536;N;NULL
2022S026387;14/09/2022;22:55:00;PLAZA. CATALUÑA, 1;1;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442463,501;4477772,609;N;NULL
2022S026396;15/09/2022;8:40:00;CON CALLE LOS YEBENES;2;10;LATINA;Colisión lateral;Nublado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;435805,639;4472188,812;N;NULL
2022S026421;15/09/2022;16:30:00;AVDA. POBLADOS / AVDA. RAFAELA YBARRA;32;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439567,962;4469421,369;N;NULL
2022S026428;15/09/2022;14:45:00;CALL. ALBERTO AGUILERA / CALL. SERRANO JOVER;37;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439441,43;4475764,282;N;NULL
2022S026462;15/09/2022;15:45:00;AVDA. NICETO ALCALA ZAMORA / CTRA. ESTACION DE HORTALEZA;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;444946,713;4481405,566;N;NULL
2022S026483;15/09/2022;16:50:00;GTA. PUENTE DE SEGOVIA / PASEO. MARQUES DE MONISTROL;1;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;NULL;NULL;438581,954;4473959,286;N;NULL
2022S026493;15/09/2022;20:15:00;AVDA. SEGUNDA / CALL. OCHO;13;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;449601,617;4477481,743;N;NULL
2022S026552;08/09/2022;14:00:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;96;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;438403,825;4471545,603;N;NULL
2022S026555;12/09/2022;12:25:00;CALL. FERRAZ, 12;12;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439306,846;4475069,364;N;NULL
2022S026637;16/09/2022;22:05:00;AVDA. ALBUFERA / CALL. MONTE ULIA;6;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443228,288;4472166,779;N;NULL
2022S026739;17/09/2022;15:15:00;AVDA. POBLADOS / AVDA. RAFAELA YBARRA;144;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;439525,163;4469394,639;N;NULL
2022S026792;18/09/2022;10:39:00;CALL. MARQUES DE VIANA, 89;89;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440235,589;4479480,134;N;NULL
2022S026805;18/09/2022;14:10:00;CALL. BAILEN, 49;49;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439428,232;4473643,963;N;NULL
2022S027112;16/09/2022;12:15:00;CALL. FRANCISCO Y JACINTO ALCANTARA, 1;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438771,714;4475598,904;N;NULL
2022S027118;18/09/2022;12:00:00;PQUE. CASA DE CAMPO, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434919,894;4478556,803;N;NULL
2022S027150;20/09/2022;13:50:00;CALL. PALERMO, 54;54;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445205,444;4478907,724;N;NULL
2022S027188;20/09/2022;18:55:00;LUGAR. RODAJOS, 0;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436075,442;4474141,347;N;NULL
2022S027188;20/09/2022;18:55:00;LUGAR. RODAJOS, 0;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;436075,442;4474141,347;N;NULL
2022S027192;20/09/2022;20:00:00;PQUE. MADRID RIO, +00600I;+00600I;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440720,168;4471269,425;N;NULL
2022S027196;20/09/2022;20:00:00;AVDA. TALGO, 53;53;9;MONCLOA-ARAVACA;Otro;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;433816,922;4477654,503;N;NULL
2022S027244;21/09/2022;8:45:00;CALL. SANTA ENGRACIA, 65;65;7;CHAMBERÍ;Otro;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440752,416;4476190,776;N;NULL
2022S027253;20/09/2022;14:30:00;CALL. IRUN, 17;17;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;439138,261;4474861,262;N;NULL
2022S027367;21/09/2022;16:10:00;AVDA. LAS AGUILAS, 55;55;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434512,772;4470541,214;N;NULL
2022S027394;21/09/2022;14:20:00;PLAZA. EMPERADOR CARLOS V, 7;7;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441247,619;4473346,274;N;NULL
2022S027436;21/09/2022;18:30:00;AVDA. COMPLUTENSE, 22;22;9;MONCLOA-ARAVACA;Otro;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;438300,061;4478081,509;N;NULL
2022S027461;21/09/2022;18:15:00;CALL. ENTREPEÑAS, 27;27;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448431,367;4468882,51;N;NULL
2022S027491;21/09/2022;20:20:00;AVDA. OPORTO, 6;6;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438934,856;4470765,535;N;NULL
2022S027507;21/09/2022;22:04:00;CALL. FUENCARRAL / valverde;84;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440493,499;4475362,878;N;NULL
2022S027721;23/09/2022;21:50:00;CALL. FUENCARRAL, 101;101;1;CENTRO;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440452,352;4475488,682;N;NULL
2022S027721;23/09/2022;21:50:00;CALL. FUENCARRAL, 101;101;1;CENTRO;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Peatón;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440452,352;4475488,682;N;NULL
2022S027722;24/09/2022;15:15:00;CALL. HILARION ESLAVA / CALL. DONOSO CORTES;40;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;439225,312;4476458,845;N;NULL
2022S027767;24/09/2022;21:15:00;CALL. EDUARDO SAAVEDRA, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;438046,972;4477622,105;N;NULL
2022S027775;24/09/2022;23:45:00;PLAZA. SANTO DOMINGO / CALL. LEGANITOS;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439823,038;4474694,057;N;NULL
2022S027889;25/09/2022;16:24:00;GARABITAS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;NULL;NULL;436367,836;4476087,769;N;NULL
2022S027917;26/09/2022;9:00:00;CALL. VERDAGUER Y GARCIA / CALL. PADRE OLTRA;57;15;CIUDAD LINEAL;Colisión lateral;Nublado;Bicicleta;Conductor;De 60 a 64 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;444615,583;4476928,291;N;NULL
2022S027921;25/09/2022;9:20:00;CALL. VIA DE DUBLIN / AUTOV. M-11;11;21;BARAJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447085,673;4480319,907;N;NULL
2022S027927;26/09/2022;10:45:00;AVDA. MARQUES DE CORBERA, 57;57;15;CIUDAD LINEAL;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;444779,993;4475304,011;N;NULL
2022S027958;26/09/2022;19:05:00;AVDA. MENENDEZ PELAYO, 71;71;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442610,767;4473617,627;N;NULL
2022S027963;26/09/2022;19:30:00;CUSTA. VEGA, 3;3;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439182,551;4474004,694;N;NULL
2022S027968;26/09/2022;19:35:00;CTRA. GARABITAS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Mujer;1;Atención en urgencias sin posterior ingreso;436338,342;4476085,693;N;NULL
2022S027970;26/09/2022;19:55:00;CALL. HORTALEZA, 77;77;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;NULL;NULL;440825,496;4475206,077;N;NULL
2022S027980;26/09/2022;22:40:00;CALL. DOCTOR ESQUERDO / CALL. ASTROS;3;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;443175,494;4473626,777;N;NULL
2022S028010;27/09/2022;10:30:00;CALL. AJOFRIN / CALL. JOYERIA;26;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;447006,786;4475127,858;N;NULL
2022S028010;27/09/2022;10:30:00;CALL. AJOFRIN / CALL. JOYERIA;26;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Peatón;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447006,786;4475127,858;N;NULL
2022S028029;27/09/2022;13:50:00;CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-30;84;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443885,845;4474726,342;N;NULL
2022S028059;27/09/2022;19:40:00;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;8;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;444336,999;4474863,198;N;NULL
2022S028106;28/09/2022;11:45:00;CALL. CAUNEDO / CALL. ALBARRACIN;27;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446156,258;4476539,167;N;NULL
2022S028196;28/09/2022;20:15:00;CALL. HIEDRA, 6;6;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442375,891;4480431,526;N;NULL
2022S028337;29/09/2022;20:00:00;CALL. FUENCARRAL, 96;96;1;CENTRO;Colisión fronto-lateral;Se desconoce;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440471,522;4475442,939;N;NULL
2022S028398;30/09/2022;16:05:00;AVDA. BRUSELAS / AVDA. BONN;52;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443757,972;4476693,511;N;NULL
