num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S027367,2022-09-21T16:10:00Z,Avda. Las Aguilas,55,10,Latina,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,434512.772,4470541.214,false,false
2022S027394,2022-09-21T14:20:00Z,Plaza. Emperador Carlos V,7,1,Centro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441247.619,4473346.274,false,false
2022S027436,2022-09-21T18:30:00Z,Avda. Complutense,22,9,Moncloa-aravaca,Otro,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,438300.061,4478081.509,false,false
2022S027461,2022-09-21T18:15:00Z,Call. Entrepeñas,27,18,Villa De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,448431.367,4468882.51,false,false
2022S027491,2022-09-21T20:20:00Z,Avda. Oporto,6,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438934.856,4470765.535,false,false
2022S027507,2022-09-21T22:04:00Z,Call. Fuencarral / Valverde,84,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440493.499,4475362.878,false,false
2022S027721,2022-09-23T21:50:00Z,Call. Fuencarral,101,1,Centro,Caída,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,440452.352,4475488.682,false,false
2022S027721,2022-09-23T21:50:00Z,Call. Fuencarral,101,1,Centro,Caída,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Peatón,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440452.352,4475488.682,false,false
2022S027722,2022-09-24T15:15:00Z,Call. Hilarion Eslava / Call. Donoso Cortes,40,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,439225.312,4476458.845,false,false
2022S027767,2022-09-24T21:15:00Z,Call. Eduardo Saavedra,2,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,438046.972,4477622.105,false,false
2022S027775,2022-09-24T23:45:00Z,Plaza. Santo Domingo / Call. Leganitos,1,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,439823.038,4474694.057,false,false
2022S027889,2022-09-25T16:24:00Z,Garabitas,Se desconoce,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,77,Se desconoce,436367.836,4476087.769,false,false
2022S027917,2022-09-26T09:00:00Z,Call. Verdaguer Y Garcia / Call. Padre Oltra,57,15,Ciudad Lineal,Colisión lateral,Nublado,Bicicleta,Conductor,De 60 a 64 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,444615.583,4476928.291,false,false
2022S027921,2022-09-25T09:20:00Z,Call. Via De Dublin / Autov. M-11,11,21,Barajas,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447085.673,4480319.907,false,false
2022S027927,2022-09-26T10:45:00Z,Avda. Marques De Corbera,57,15,Ciudad Lineal,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,444779.993,4475304.011,false,false
2022S027958,2022-09-26T19:05:00Z,Avda. Menendez Pelayo,71,3,Retiro,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442610.767,4473617.627,false,false
2022S027963,2022-09-26T19:30:00Z,Custa. Vega,3,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,439182.551,4474004.694,false,false
2022S027968,2022-09-26T19:35:00Z,Ctra. Garabitas,Se desconoce,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Mujer,1,Atención en urgencias sin posterior ingreso,436338.342,4476085.693,false,false
2022S027970,2022-09-26T19:55:00Z,Call. Hortaleza,77,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,77,Se desconoce,440825.496,4475206.077,false,false
2022S027980,2022-09-26T22:40:00Z,Call. Doctor Esquerdo / Call. Astros,3,4,Salamanca,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,1,Atención en urgencias sin posterior ingreso,443175.494,4473626.777,false,false
2022S028010,2022-09-27T10:30:00Z,Call. Ajofrin / Call. Joyeria,26,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,447006.786,4475127.858,false,false
2022S028010,2022-09-27T10:30:00Z,Call. Ajofrin / Call. Joyeria,26,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Peatón,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447006.786,4475127.858,false,false
2022S028029,2022-09-27T13:50:00Z,Call. Alcalde Sainz De Baranda / Autov. M-30,84,3,Retiro,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,443885.845,4474726.342,false,false
2022S028059,2022-09-27T19:40:00Z,Avda. Marques De Corbera / Call. Poeta Blas De Otero,8,15,Ciudad Lineal,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1,Atención en urgencias sin posterior ingreso,444336.999,4474863.198,false,false
2022S028106,2022-09-28T11:45:00Z,Call. Caunedo / Call. Albarracin,27,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,446156.258,4476539.167,false,false
2022S028196,2022-09-28T20:15:00Z,Call. Hiedra,6,5,Chamartín,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442375.891,4480431.526,false,false
2022S028337,2022-09-29T20:00:00Z,Call. Fuencarral,96,1,Centro,Colisión fronto-lateral,Se desconoce,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440471.522,4475442.939,false,false
2022S028398,2022-09-30T16:05:00Z,Avda. Bruselas / Avda. Bonn,52,4,Salamanca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443757.972,4476693.511,false,false
