PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4580352,Instalación Deportiva Municipal Básica Arjona,,, campo de futbol,campo de futbol,futbol,"Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,11,,,,,MADRID,MADRID,28047,3,LUCERO,10,LATINA,436579,4472630,40.39998426,-3.74865699,,,,CamposEstadiosFutbol, 
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,, pista baloncesto pista fubol-sala,pista baloncesto,baloncesto,"Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,76,,,,c/v calle Arroyo Belincoso,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,444743,4473697,40.4120603,-3.651284078,,,,CamposEstadiosFutbol, 
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,,,pista de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549867,Instalación Deportiva Municipal Básica Arroyo Media Legua,,, campo de futbol pista de futbol sala pista de baloncesto,campo de futbol,futbol,"Bus: 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=140a5e8f052a1110VgnVCM1000000b205a0aRCRD,ARROYO DE LA MEDIA LEGUA,INST. DEPORTIVA BASICA,T,,,,,,MADRID,MADRID,,,,,DISTRITO,444971,4474852,40.42248385,-3.648680087,,,,CamposEstadiosFutbol, 
4560369,Instalación Deportiva Municipal Básica Aster,,, pista de futbol-sala,pista de futbol,futbol,"Bus: 7 , 11 , 40 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD,ASTER,AVENIDA,V,54,,Posterior,,,MADRID,MADRID,28016,4,HISPANOAMERICA,5,CHAMARTIN,443730,4478839,40.45643309,-3.664945117,,,,CamposEstadiosFutbol, 
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,,, pista de futbol sala tenis de mesa,tenis de mesa,ping-pong,"Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f36c9ba6f391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,209,,,,,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,446047,4472715,40.40142761,-3.637087566,,,,CamposEstadiosFutbol, 
4542915,Instalación Deportiva Municipal Básica Avenida San Luis I,,, tenis de mesa,tenis de mesa,ping-pong,"Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8bef12fa4f61110VgnVCM1000000b205a0aRCRD,SAN LUIS,AVENIDA,V,(frente al nº 86),,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,444566,4480535,40.47176778,-3.655234408,,,,InstalacionesDeportivasBasicas, 
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,, campo de futbol-sala pavimentado pista de voleibol pista de minibaloncesto pista de patinaje pista de skate,campo de futbol,futbol,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9ed7874b8f61110VgnVCM1000000b205a0aRCRD,BACARES,CALLE,V,27,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,443734,4480962,40.47743047,-3.663819108,,,,CamposEstadiosFutbol, 
6308361,Instalación Deportiva Municipal Básica Barrio de Santa Ana - Andrés Navarrete,,,campo de futbol (cesped artificial). campo de futbol (cesped artificial). pista de bolos y petanca.,pista de bolos ,bolos,"Metro: FuencarralBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f876d9359e735310VgnVCM2000000c205a0aRCRD,HOSPITALET DE LLOBREGAT,CALLE,V,11,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441133,4482878,40.49452475,-3.69466537,,,,CamposEstadiosFutbol, 
6308361,Instalación Deportiva Municipal Básica Barrio de Santa Ana - Andrés Navarrete,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308361,Instalación Deportiva Municipal Básica Barrio de Santa Ana - Andrés Navarrete,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555292,Instalación Deportiva Municipal Básica Barrio del Aeropuerto,,, campo de futbol pista polideportiva (con marcajes de futbol sala y baloncesto) tenis de mesa,campo de futbol,futbol,"Metro: El Capricho , Alameda de OsunaBus: 101 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43ea70af27fd1110VgnVCM1000000b205a0aRCRD,MEDINA DE POMAR,CALLE,V,14,,,,,MADRID,MADRID,28042,2,AEROPUERTO,21,BARAJAS,450444,4478002,40.4512016,-3.584418085,,,,CamposEstadiosFutbol, 
4555292,Instalación Deportiva Municipal Básica Barrio del Aeropuerto,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541265,Instalación Deportiva Municipal Básica Barrio El Querol - Spartak de Manoteras,,, campo de futbol ,campo de futbol,futbol,"Bus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9509f65195a51110VgnVCM1000000b205a0aRCRD,TIJOLA,CALLE,V,1,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,444121,4481332,40.48080085,-3.659267662,,,,CamposEstadiosFutbol, 
4561081,Instalación Deportiva Municipal Básica Barrio Goya,,, campo de futbol,campo de futbol,futbol,"Bus: 17 , 25 , 50 , 119 , 138.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e904184a5b902110VgnVCM1000000b205a0aRCRD,SEPULVEDA,CALLE,V,9,,,,,MADRID,MADRID,28011,1,LOS CARMENES,10,LATINA,437472,4473065,40.40397058,-3.738177408,,,,CamposEstadiosFutbol, 
4547653,Instalación Deportiva Municipal Básica Barrio IV,,, pista baloncesto pista fubol-sala,pista baloncesto,baloncesto,"Metro: PavonesBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945663952e391110VgnVCM2000000c205a0aRCRD,LUIS DE HOYOS SAINZ,CALLE,V,150,,,,,MADRID,MADRID,28030,1,PAVONES,14,MORATALAZ,446307,4472858,40.40272361,-3.634047589,,,,CamposEstadiosFutbol, 
4547653,Instalación Deportiva Municipal Básica Barrio IV,,,,pista de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555851,Instalación Deportiva Municipal Básica Bolera de la Mancha,,, pista de tenis de mesa.,tenis de mesa,ping-pong,"Metro: AlmendralesBus: 6, 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3ada2c4720e1110VgnVCM1000000b205a0aRCRD,TOMELLOSO,CALLE,V,21,,,,Próximo a la Av. de Córdoba (P.D. Almendral),MADRID,MADRID,28026,4,ALMENDRALES,12,USERA,440809,4470450,40.38065767,-3.69861083,,,,InstalacionesDeportivasBasicas, 
52832,Instalación Deportiva Municipal Básica Boston,,," pista polideportiva cubierta (con marcajes de baloncesto, futbol sala y balonmano) tenis de mesa",tenis de mesa,ping-pong,"Metro: Parque de las AvenidasBus: 43 , 48 , 53 , 74",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9386395961e4f010VgnVCM2000000c205a0aRCRD,BOSTON,CALLE,V,1,,,,,MADRID,MADRID,28028,4,GUINDALERA,4,SALAMANCA,443456,4476508,40.43729691,-3.666690201,,,cdbreogan@gmail.com,InstalacionesDeportivasBasicas, 
4548594,Instalación Deportiva Municipal Básica Brasil - General Yagüe,,,pista de futbol-sala,pista de futbol,futbol,"Metro: CuzcoBus: 5 , 27, 40, 126 , 147, 149",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55851b40e9891110VgnVCM2000000c205a0aRCRD,BRASIL,AVENIDA,V,19,,,,c/v C/ General Yagüe,MADRID,MADRID,28020,3,CASTILLEJOS,6,TETUAN,441297,4478957,40.45732746,-3.693648872,,,,InstalacionesDeportivasBasicas, 
6288965,Instalación Deportiva Municipal Básica Brunete,,, pista de baloncesto pista de futbol-sala,pista de futbol,futbol,Metro: LacomaBus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1be011a8111d4310VgnVCM2000000c205a0aRCRD,BRUNETE,CALLE,V,1,,,,,MADRID,MADRID,28048,1,EL PARDO,8,FUENCARRAL-EL PARDO,434449,4485393,40.51667296,-3.773795776,,,,CamposEstadiosFutbol, 
4663799,Instalación Deportiva Municipal Básica Campo Aragón,,, campo de futbolvestuario,campo de futbol,futbol,"Metro: Miguel HernándezBus: 54 , 58 , 103 , 142 , 143 , 144",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cba58203c8485110VgnVCM1000000b205a0aRCRD,RAFAEL ALBERTI,AVENIDA,V,2,,,,,MADRID,MADRID,28038,4,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,446016,4471719,40.39244393,-3.637379941,,,,CamposEstadiosFutbol, 
11386717,Instalación Deportiva Municipal Básica Campo de fútbol Orcasitas,,," campo de futbol, cesped artificial. vestuarios",campo de futbol,futbol,"Bus: 6 , 60 , 131. Renfe: Orcasitas.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94d96bdaa0149710VgnVCM1000001d4a900aRCRD,RAFAELA YBARRA,AVENIDA,V,119,,,,,MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439542,4468758,40.36720552,-3.712088128,,,,CamposEstadiosFutbol, 
4629951,Instalación Deportiva Municipal Básica Campo de Fútbol Rodríguez Sahagún,,,campo de futbol (cesped artificial),campo de futbol,futbol,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc3fdfd39c794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,V,S/N,,,,c/v Cº del Chorrillo,MADRID,MADRID,28029,5,VALDEACEDERAS,6,TETUAN,439791,4480281,40.46913761,-3.711535316,,,,CamposEstadiosFutbol, 
4542543,Instalación Deportiva Municipal Básica Campo de Fútbol San Martín de Porres,,, campo de futbol,campo de futbol,futbol,"Bus: 17, 25",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=417aa1c3a9e61110VgnVCM1000000b205a0aRCRD,ERMITA DEL SANTO,PASEO,V,S/N,,,,Parque de San Isidro,MADRID,MADRID,28019,3,SAN ISIDRO,11,CARABANCHEL,437813,4472356,40.39949109,-3.732825709,,,,CamposEstadiosFutbol, 
4664929,Instalación Deportiva Municipal Básica Campo de Fútbol Tierra,,, campo de futbol,campo de futbol,futbol,"Metro: ArtillerosBus: 30 , 32 , 71",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ba3fa5ace85110VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,113,,,,,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,445569,4473842,40.41154005,-3.642828451,,,,CamposEstadiosFutbol, 
4660583,Instalación Deportiva Municipal Básica Campo Fútbol Puerta Bonita,,, campo de futbol,campo de futbol,futbol,"Metro: OportoBus: 34 , 35 , 81 , 55 , 108 , 118.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be23d10fd4f65110VgnVCM1000000b205a0aRCRD,GENERAL RICARDOS,CALLE,V,166,,,,,MADRID,MADRID,28025,4,VISTA ALEGRE,11,CARABANCHEL,437797,4471076,40.38795908,-3.732889211,,,,CamposEstadiosFutbol, 
4542086,Instalación Deportiva Municipal Básica Canillas - Club Deportivo Canillas,,, campo de futbol (cesped artificial con marcajes de futbol ) campo de futbol (cesped artificial),campo de futbol,futbol,"Metro: Pinar del ReyBus: 9 , 72 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=250cfb7f34a61110VgnVCM1000000b205a0aRCRD,AGUSTIN DE ITURBIDE,CALLE,V,1,,,,,MADRID,MADRID,28043,4,PINAR DEL REY,16,HORTALEZA,445010,4479966,40.46854356,-3.648668072,,,,CamposEstadiosFutbol, 
4542086,Instalación Deportiva Municipal Básica Canillas - Club Deportivo Canillas,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080905,Instalación Deportiva Municipal Básica Cárcavas,,, pista de futbol - sala,pista de futbol,futbol,Bus: 87,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6254d952c30de610VgnVCM1000001d4a900aRCRD,Camino de Valdehigueras,,V,46,,,,,MADRID,MADRID,28055,6,VALDEFUENTES,16,HORTALEZA,446238,4481162,40.47940707,-3.63429656,,,,CamposEstadiosFutbol, 
6349357,Instalación Deportiva Municipal Básica Carmen Amaya,,, pista baloncesto pista fubol-sala,pista baloncesto,baloncesto,"Metro: PavonesBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50a72f68db606310VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,28-30,,,,,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,444852,4473905,40.4120603,-3.651284078,,,,CamposEstadiosFutbol, 
6349357,Instalación Deportiva Municipal Básica Carmen Amaya,,,,pista de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5869345,Instalación Deportiva Municipal Básica Casa Campo I Lago,,, campo de futbol,campo de futbol,futbol,Metro: Lago.,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89a00e5f50e5c210VgnVCM1000000b205a0aRCRD,CASA DE CAMPO,PARQUE,V,s/n,,,,Explanada junto al lago,MADRID,MADRID,28011,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,438167,4474692,40.41867021,-3.730157679,,,,CamposEstadiosFutbol, 
5869829,Instalación Deportiva Municipal Básica Casa Campo II Teleférico,,, campo de futbol,campo de futbol,futbol,Metro: Lago.,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=492b2a3349e5c210VgnVCM1000000b205a0aRCRD,CASA DE CAMPO,PARQUE,V,s/n,,,,Subida al teleférico-Pza. Casón,MADRID,MADRID,28011,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437527,4474968,40.42111772,-3.737716486,,,,CamposEstadiosFutbol, 
5869871,Instalación Deportiva Municipal Básica Casa Campo III,,, campo de futbol,campo de futbol,futbol,"Bus: 41 , 75.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5e42a3349e5c210VgnVCM1000000b205a0aRCRD,CASA CAMPO,PARQUE,V,S/N,,,,Paseo Piñoneros - junto a pirámide,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437758,4475580,40.42663912,-3.735065416,,,,CamposEstadiosFutbol, 
5870126,Instalación Deportiva Municipal Básica Casa Campo IV,,, campo de futbol campo de futbol ,campo de futbol,futbol,"Bus: 41 , 46 , 75.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4887e5021ce5c210VgnVCM1000000b205a0aRCRD,CASA CAMPO,PARQUE,V,S/N,,,,Junto a la M-30 a la altura del C.D.M. José María Cagigal,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437408,4476161,40.43184676,-3.739236682,,,,CamposEstadiosFutbol, 
5870126,Instalación Deportiva Municipal Básica Casa Campo IV,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579728,Instalación Deportiva Municipal Básica Castroserna,,, campo de futbol (de tierra) tenis de mesa,campo de futbol,futbol,"Metro: LuceroBus: 31 , 55 , 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ab5ec5543ea2110VgnVCM2000000c205a0aRCRD,CASTROSERNA,CALLE,V,2,,,,,MADRID,MADRID,28047,3,LUCERO,10,LATINA,436407,4472704,40.40251082,-3.749427401,,,,CamposEstadiosFutbol, 
4579728,Instalación Deportiva Municipal Básica Castroserna,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581453,Instalación Deportiva Municipal Básica Cerro Cabezuelos,,, campo de futbolvestuario,campo de futbol,futbol,"Bus: 10 , 57 , 136 , 144 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2690aec7b7b2110VgnVCM1000000b205a0aRCRD,VILLALOBOS,CALLE,V,46,,,,,MADRID,MADRID,28018,4,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,444754,4470313,40.3796949,-3.652126788,,,,CamposEstadiosFutbol, 
5800623,Instalación Deportiva Municipal Básica Cerro Negro,,, pista de baloncesto. pista de bolos y petanca. pista de patinaje tenis de mesa,pista de bolos ,bolos,"Metro: Puente de VallecasBus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 58 , 111 , 113 , 136 , 141 , 148.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=965a3906b2f0b210VgnVCM2000000c205a0aRCRD,CERRO NEGRO,CALLE,V,5,,,,,MADRID,MADRID,28007,2,ADELFAS,3,RETIRO,443115,4472207,40.39664666,-3.671603414,,,,InstalacionesDeportivasBasicas, 
5800623,Instalación Deportiva Municipal Básica Cerro Negro,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316901,Instalación Deportiva Municipal Básica Club de Petanca Esperanza de Canilllas,,, pista de bolos y petanca,pista de bolos ,bolos,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50be891a12165310VgnVCM2000000c205a0aRCRD,SILVANO,CALLE,V,63,,,,c/v Andorra,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,445503,4478957,40.45949541,-3.642778166,,,,InstalacionesDeportivasBasicas, 
11080945,Instalación Deportiva Municipal Básica Club de Petanca Peonias,,, pista de bolos y petanca,pista de bolos ,bolos,"Metro: EsperanzaBus: 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=47cd4c43e20de610VgnVCM2000001f4a900aRCRD,PEONIAS,CALLE,V,2,,,,,MADRID,MADRID,28042,1,PALOMAS,16,HORTALEZA,447603,4477959,40.45064086,-3.617909239,,,,InstalacionesDeportivasBasicas, 
4556411,Instalación Deportiva Municipal Básica Club Deportivo Alzola,,, campo de futbol.,campo de futbol,futbol,"Bus: 6 , 60 , 131.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=25494bb2984e1110VgnVCM1000000b205a0aRCRD,SEGURA,CALLE,V,74,,,,"c/v Gainza, 22",MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439033,4469053,40.3679445,-3.719398064,,,,CamposEstadiosFutbol, 
5940483,Instalación Deportiva Municipal Básica Cocheras (Ciudad Lineal),,, campo de futbol,campo de futbol,futbol,"Bus: 15 , 28 , 71 , 110 , 113 , 210.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aca0c7f53bed210VgnVCM1000000b205a0aRCRD,SAN LAMBERTO,CALLE,V,s/n,,,,,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,445018,4475056,40.42244011,-3.649439161,,,,CamposEstadiosFutbol, 
4528738,Instalación Deportiva Municipal Básica Cocheras (Retiro),,, pista de baloncesto pista de patinaje (bajo el puente de doctor esquerdo) tenis de mesa,tenis de mesa,ping-pong,"Metro: Pacífico  Bus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 ,141  Bicicletas:    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4405ad5b81301110VgnVCM1000000b205a0aRCRD,COCHERAS,CALLE,V,1,,,,,MADRID,MADRID,28007,1,PACIFICO,3,RETIRO,442610,4472449,40.40067338,-3.676298173,,,,InstalacionesDeportivasBasicas, 
4583089,Instalación Deportiva Municipal Básica Colonia los Taxistas,,, pista de balonmano pista de baloncestotenis de mesa,tenis de mesa,ping-pong,Bus: 141,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=21dbde6b48db2110VgnVCM1000000b205a0aRCRD,SIERRA DE CUERDA LARGA,CALLE,V,"41, 43, 45 y 47",,,,,MADRID,MADRID,28038,6,NUMANCIA,13,PUENTE DE VALLECAS,444378,4472533,40.39966893,-3.656750264,,,,InstalacionesDeportivasBasicas, 
