PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4542884,Instalación Deportiva Municipal Básica Estíbaliz,,,,"Metro: Pinar del ReyBus: 9 , 72 , 87 , 120 , 125.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7faee49123f61110VgnVCM1000000b205a0aRCRD,ESTIBALIZ,CALLE,V,30,,,,,MADRID,MADRID,28043,4,PINAR DEL REY,16,HORTALEZA,444981,4480073,40.46951456,-3.649019504,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, 
4557842,Instalación Deportiva Municipal Básica Euterpe,,,,Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5e475944bae1110VgnVCM1000000b205a0aRCRD,EUTERPE,CALLE,V,1,,,,,MADRID,MADRID,28022,6,REJAS,20,SAN BLAS-CANILLEJAS,449949,4477803,40.4474988,-3.591520395,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4556684,Instalación Deportiva Municipal Básica Evangelios-Almendrales,,,,"Metro: Almendrales.Bus: 6 , 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=362bfcab645e1110VgnVCM1000000b205a0aRCRD,EVANGELIOS,CALLE,V,4,,,,,MADRID,MADRID,28026,4,ALMENDRALES,12,USERA,440644,4470740,40.38325838,-3.700581582,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4547673,Instalación Deportiva Municipal Básica Félix Rodríguez de la Fuente,,,,"Metro: EstrellaBus: 20 , 30 , 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94fdf76721491110VgnVCM2000000c205a0aRCRD,FELIX RODRIGUEZ DE LA FUENTE,CALLE,V,3,,,,,MADRID,MADRID,28030,4,MEDIA LEGUA,14,MORATALAZ,444199,4474201,40.41468323,-3.659006027,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
6310191,Instalación Deportiva Municipal Básica Fermín Caballero,,,,"Metro: Avda. de la IlustraciónBus: 127, 67",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fc3b3737d35310VgnVCM2000000c205a0aRCRD,FERMIN CABALLERO,CALLE,V,88,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,439154,4481419,40.47935162,-3.719158405,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4582808,Instalación Deportiva Municipal Básica Francisco Laguna,,,,"Bus: 24 , 111 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a5ec69590db2110VgnVCM1000000b205a0aRCRD,FRANCISCO LAGUNA,CALLE,V,26,,,,,MADRID,MADRID,28053,2,SAN DIEGO,13,PUENTE DE VALLECAS,443249,4471525,40.3905119,-3.669975407,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4555896,Instalación Deportiva Municipal Básica Frontón Orcasitas,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131Renfe: Orcasitas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e92784040e1110VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,103,,,,Parque de Orcasitas,MADRID,MADRID,28041,1,ORCASITAS,12,USERA,439644,4469348,40.37064656,-3.71222988,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, 
5922619,Instalación Deportiva Municipal Básica Frontón Polideportivo San Fermín,,,,"Metro: Hospital Doce de OctubreBus: 18 , 22 , 23 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 121 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf3908570f39d210VgnVCM2000000c205a0aRCRD,ESTAFETA,CALLE,V,2,,,,"c/v calle San Mario, 18",MADRID,MADRID,28041,3,SAN FERMIN,12,USERA,441316,4469751,40.37439662,-3.692573918,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, 
4557031,Instalación Deportiva Municipal Básica Frontón San Fermín,,,,"Bus: 23 , 78 , 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd6a8d498a5e1110VgnVCM1000000b205a0aRCRD,PERALES,CAMINO,V,136,,,,c/v calle de Torrox,MADRID,MADRID,28041,3,SAN FERMIN,12,USERA,441765,4469249,40.36990586,-3.687239265,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, 
4548581,Instalación Deportiva Municipal Básica Frontón Tudelillas,,,,"Bus: 44 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86121b40e9891110VgnVCM2000000c205a0aRCRD,PABLO IGLESIAS,AVENIDA,V,62,,,,,MADRID,MADRID,28039,1,BELLAS VISTAS,6,TETUAN,439709,4478135,40.45169039,-3.711021048,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Frontones, 
4580220,Instalación Deportiva Municipal Básica Fuente de Lima,,,,"Metro: Aviación EspañolaBus: 17 , 34 , 39 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4756f9a1382b2110VgnVCM1000000b205a0aRCRD,FUENTE DE LIMA,CALLE,V,24,,,,,MADRID,MADRID,28024,7,LAS AGUILAS,10,LATINA,433743,4470720,40.38255711,-3.781874843,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
11353992,Instalación Deportiva Municipal Básica Fuente Espina,,,pista de patinaje,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cf9f533a3468710VgnVCM1000001d4a900aRCRD,FUENTESPINA,CALLE,V,29,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448524,4470030,40.37927322,-3.606412695,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4564155,Instalación Deportiva Municipal Básica Fuerte de Navidad,,,,"Bus: 17, 117 , 139 , 155Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70935ad152322110VgnVCM1000000b205a0aRCRD,FUERTE DE NAVIDAD,CALLE,V,,,,,c/v La Isabela,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,435179,4470545,40.38109378,-3.764940826,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4556047,Instalación Deportiva Municipal Básica Galeón,,,,"Metro:  Alameda de OsunaBus: 101 , 105 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aea0d17980e1110VgnVCM1000000b205a0aRCRD,GALEON,CALLE,V,3,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,450323,4478527,40.45591483,-3.58589777,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4579734,Instalación Deportiva Municipal Básica Garrovillas,,,,"Bus: 17 , 34 , 39 , 117 , 139Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74cc19b4c3ea2110VgnVCM2000000c205a0aRCRD,GARROVILLAS,PLAZA,V,S/N,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,433980,4470447,40.38011667,-3.77905464,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4580463,Instalación Deportiva Municipal Básica General Millán Astray,,,,"Bus: 17 , 34 , 39 , 117 , 139 , 155.Renfe: Fanjul.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ea55ca87e2b2110VgnVCM1000000b205a0aRCRD,MAESTRA JUSTA FREIRE,CALLE,V,2,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,434770,4470182,40.3796798,-3.768438598,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4542768,Instalación Deportiva Municipal Básica Glorieta Avenida San Luis,,,,"Bus: 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a666553e30f61110VgnVCM1000000b205a0aRCRD,Añastro,CALLE,V,78,,,,,MADRID,MADRID,28033,8,ATALAYA,15,CIUDAD LINEAL,443662,4479823,40.46717397,-3.664567411,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
10915711,Instalación Deportiva Municipal Básica Glorieta de Segovia,,,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eff43e641a099610VgnVCM1000001d4a900aRCRD,Ciudad de Plasencia,PASEO,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439375,4473782,40.41246022,-3.714538785,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
6331073,Instalación Deportiva Municipal Básica Gran Vía de Hortaleza,,,pista de patinaje,Bus: 87,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4888d5397f9a5310VgnVCM2000000c205a0aRCRD,GRAN VIA DE HORTALEZA,AVENIDA,V,1,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,444075,4479556,40.4647876,-3.659672403,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4556640,Instalación Deportiva Municipal Básica Guadalajara,,,,"Bus:  4 , 70 , 106 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8add2414d35e1110VgnVCM1000000b205a0aRCRD,GUADALAJARA,AVENIDA,V,S/N,,,,,MADRID,MADRID,28032,4,ARCOS,20,SAN BLAS-CANILLEJAS,447550,4474613,40.42048482,-3.618277425,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4582856,Instalación Deportiva Municipal Básica Hermanos Trueba,,,,"Bus: 57 , 103 , 111 , 144 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eba13c5ea1db2110VgnVCM1000000b205a0aRCRD,HERMANOS TRUEBA,CALLE,V,30,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,443882,4470985,40.3856903,-3.662458125,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4549105,Instalación Deportiva Municipal Básica Hogar del Ferroviario,,,,"Metro: EstrellaBus: 8 , 20 , 30 , 32 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bed787f05d91110VgnVCM2000000c205a0aRCRD,MEDITERRANEO,AVENIDA,V,S/N,,,,"Colonia Ferroviarios, frente a Manuel Mª Arrillaga, 51",MADRID,MADRID,28030,5,FONTARRON,14,MORATALAZ,444009,4473345,40.40695912,-3.661169884,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4659422,Instalación Deportiva Municipal Básica Hornero,,,,"Metro: Plaza Elíptica , Opañel.Bus: 55 , 60 , 108 , 116 , 118 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3000c904fba65110VgnVCM1000000b205a0aRCRD,HORNERO,CALLE,V,1,,,,,MADRID,MADRID,28019,2,OPAÑEL,11,CARABANCHEL,438842,4471097,40.38821662,-3.720579844,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4541383,Instalación Deportiva Municipal Básica Huerta de la Salud,,,,"Metro: San Lorenzo , Parque de Santa María.Bus: 9 , 72 , 87 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd3ced208a51110VgnVCM1000000b205a0aRCRD,ALCOBENDAS,CALLE,V,3,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445553,4480683,40.47505435,-3.642315548,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4627943,Instalación Deportiva Municipal Básica Illescas,,,,"Metro: CampamentoBus: 25 , 36 , 39 , 121 , 131 , H",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcd8f1723a784110VgnVCM1000000b205a0aRCRD,ILLESCAS,CALLE,V,,,,,c/v Pº Extremadura,MADRID,MADRID,28024,4,ALUCHE,10,LATINA,435112,4472342,40.39727664,-3.765913445,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4584299,Instalación Deportiva Municipal Básica Imagen,,,,"Bus: 24 , 57 , 103 , 111 , 144Renfe: Entrevías",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea338ad3672c2110VgnVCM1000000b205a0aRCRD,IMAGEN,CALLE,V,23,,,,,MADRID,MADRID,28018,2,SAN DIEGO,13,PUENTE DE VALLECAS,443434,4470730,40.38336275,-3.667713278,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4538608,Instalación Deportiva Municipal Básica Isabel Patacón,,,,"Metro: Carabanchel AltoBus: 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3541ddee16b41110VgnVCM1000000b205a0aRCRD,ISABEL PATACON,CALLE,V,S/N,,,,Barrio de Buenavista,MADRID,MADRID,28044,6,BUENAVISTA,11,CARABANCHEL,436523,4469131,40.37036911,-3.747622432,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4547279,Instalación Deportiva Municipal Básica Isla de Tabarca,,,"pista de fútbol 11 (césped artificial), pista de baloncesto, pistas de baloncesto 3x3","Metro: Avenida de la Ilustración, PeñagrandeBus:  42 , 67 , 127 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b1898d6f7291110VgnVCM2000000c205a0aRCRD,SANTIAGO DE COMPOSTELA,CALLE,V,104,,,,c/v Isla de Tabarca,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,438898,4480931,40.47680955,-3.720853707,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4538129,Instalación Deportiva Municipal Básica Iván de Vargas,,,,"Bus: 17 , 25 , 50",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a188ff806a41110VgnVCM1000000b205a0aRCRD,IVAN DE VARGAS,TRAVESIA,V,4,,,,,MADRID,MADRID,28019,3,SAN ISIDRO,11,CARABANCHEL,438545,4472717,40.40279748,-3.724235302,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4538476,Instalación Deportiva Municipal Básica Jacinto Verdaguer,,,,"Metro: Marqués de VadilloBus: 23 , 34 , 35 , 116 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09f5db6d12b41110VgnVCM1000000b205a0aRCRD,JACINTO VERDAGUER,CALLE,V,17,,,,,MADRID,MADRID,28019,2,OPAÑEL,11,CARABANCHEL,439173,4471909,40.39556482,-3.716746134,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4527106,Instalación Deportiva Municipal Básica Jardín Canarias,,,,"Metro: Palos de la FronteraBus: 6 , 8 , 19 , 45 , 47 , 55 , 59 , 85 , 86 , 102 , 247Renfe: Delicias.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b06e4148dde0110VgnVCM1000000b205a0aRCRD,CANARIAS,CALLE,V,19,,,,,MADRID,MADRID,28045,6,PALOS DE MOGUER,2,ARGANZUELA,441052,4472636,40.40224012,-3.694673998,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4541324,Instalación Deportiva Municipal Básica Jardín de Portugalete,,,,"Metro: Arturo SoriaBus: 11 , 70 , 120 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e463c00a6a51110VgnVCM1000000b205a0aRCRD,ULISES,CALLE,V,23,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,444705,4478939,40.45739951,-3.653455422,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
5701075,Instalación Deportiva Municipal Básica Jardín Papelera Peninsular,,,,"Metro: Pirámides.Bus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46864e10924d8210VgnVCM2000000c205a0aRCRD,ARGANDA,CALLE,V,3,,,,,MADRID,MADRID,28005,2,ACACIAS,2,ARGANZUELA,439886,4472420,40.40021085,-3.70840515,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4563440,Instalación Deportiva Municipal Básica Jardines Alhambra,,,,"Metro: Lucero , LagunaBus: 31 , 119 , 138Renfe: Laguna",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cee8fa983e12110VgnVCM1000000b205a0aRCRD,ALHAMBRA,CALLE,V,,,,,c/v Carlos Fuentes,MADRID,MADRID,28047,1,LOS CARMENES,10,LATINA,436915,4472955,40.40293756,-3.744730107,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4542557,Instalación Deportiva Municipal Básica Jardines de Bucaramanga,,,"pistas de baloncesto 3x3, pistas de bolos ","Metro: Mar de Cristal , San LorenzoBus: 72 , 87 , 104 , 120 , 125",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b769fbdc8e61110VgnVCM1000000b205a0aRCRD,BUCARAMANGA,AVENIDA,V,2,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445961,4480569,40.47216618,-3.638781935,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4563407,Instalación Deportiva Municipal Básica Jardines General Fanjul,,,pistas de fútbol sala1 pista de baloncesto,"Bus: 17 , 34 , 39 , 117 , 139.Renfe: Las Águilas",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6c2ad4612e12110VgnVCM1000000b205a0aRCRD,LAS AGUILAS,AVENIDA,V,,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,435330,4470790,40.38519786,-3.76190241,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4561139,Instalación Deportiva Municipal Básica Jardines Vía Carpetana,,,pista de patinaje,"Metro: CarpetanaBus: 17, 25 , 55 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c89910d87c902110VgnVCM1000000b205a0aRCRD,VIA CARPETANA,CALLE,V,S/N,,,,c/v Laguna,MADRID,MADRID,28047,4,ALUCHE,10,LATINA,437152,4471797,40.39252376,-3.741822865,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
5941245,Instalación Deportiva Municipal Básica Jazmin,,,,"Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=054de22597bed210VgnVCM1000000b205a0aRCRD,JAZMIN,CALLE,V,36,,,,,MADRID,MADRID,28033,9,COSTILLARES,15,CIUDAD LINEAL,443605,4481303,40.47862145,-3.666638712,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4531170,Instalación Deportiva Municipal Básica Jesús Aprendiz,,,,"Metro: Conde CasalBus: 14, 20 , 26 , 30 , 32, 56, 63, 143 , 152 , 156.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcf31cb097c01110VgnVCM1000000b205a0aRCRD,ANTONIO DIAZ-CAÑABATE,CALLE,V,9,,,,c/v Arias Montano,MADRID,MADRID,28007,6,NIÑO JESUS,3,RETIRO,443099,4473604,40.40922157,-3.671905187,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4582793,Instalación Deportiva Municipal Básica Jesús Divino Obrero,,,,"Metro: Buenos AiresBus: 54 , 58 , 63 , 103 , 141 , 143",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a294617fcb2110VgnVCM1000000b205a0aRCRD,HUMANES,CALLE,V,S/N,,,,c/v Tossa,MADRID,MADRID,28038,5,PORTAZGO,13,PUENTE DE VALLECAS,445057,4471818,40.39514493,-3.647421139,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4554621,Instalación Deportiva Municipal Básica Joaquín Ibarra,,,,"Metro: Alameda de OsunaBus: 101 , 105 , 112 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f15c4dfc1bd1110VgnVCM1000000b205a0aRCRD,JOAQUIN IBARRA,CALLE,V,S/N,,,,Frente al nº 24,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,449683,4478978,40.45993921,-3.59348124,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
4564116,Instalación Deportiva Municipal Básica José de Cadalso,,,,"Bus: 17 , 34 , 39 , 117 , 139 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5ee4c9d1322110VgnVCM1000000b205a0aRCRD,JOSE DE CADALSO,CALLE,V,,,,,C/V General Romero Basart,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,434871,4470183,40.37780869,-3.768531954,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje, 
4547661,Instalación Deportiva Municipal Básica José de Pasamonte,,,,"Metro: VinaterosBus: 32 , 71 , 113.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bdbc9ba6f391110VgnVCM2000000c205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,51,,,,,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,445286,4473883,40.41189081,-3.646167264,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas, 
5566865,Instalación Deportiva Municipal Básica José Durán,,,,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07c43faf12d96210VgnVCM2000000c205a0aRCRD,PARQUE DE PALOMERAS BAJAS,AVENIDA,V,10,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,443720,4470415,40.38054445,-3.664316183,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4541775,Instalación Deportiva Municipal Básica Juan Clemente Núñez,,,,"Metro: CanillasBus: 73 , 104 , 112 , 120 , 122",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6655dec5c4961110VgnVCM1000000b205a0aRCRD,JUAN CLEMENTE NU&amp;Ntilde;EZ,CALLE,V,1,,,,,MADRID,MADRID,28043,2,PIOVERA,16,HORTALEZA,446845,4479221,40.46196293,-3.626961163,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
4527396,Instalación Deportiva Municipal Básica Juan de Mariana,,,,"Metro: Méndez ÁlvaroBus: 8 , 102 , 152",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0c99b364bee0110VgnVCM1000000b205a0aRCRD,JUAN DE MARIANA,CALLE,V,8,,,,,MADRID,MADRID,28045,5,DELICIAS,2,ARGANZUELA,441702,4472213,40.39848429,-3.686975938,,,,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol, 
